Hardness,Seed,Objective,feas,surplus,Runtime,solutions
8,6,0.0,[],[],13431.028366088867,[]
8,7,0.0,[],[],13434.114217758179,[]
8,8,0.0,[],[],13499.2356300354,[]
8,9,0.0,[],[],13591.592073440552,[]
8,10,0.0,[],[],13478.907585144043,[]
6,1,-9.146789771248291e+27,[0.4935],[-0.4565],679280.2653312683,"[(45038.32603;[0.56];[-0.39];483371258837238363028306526208.00000;[0.4935];[-0.4565];-9146789771248291087657205760.00000;50),(372286.80444;[0.56];[-0.39];483371258837238363028306526208.00000;[0.4935];[-0.4565];-9146789771248291087657205760.00000;50),(527374.82309;[0.56];[-0.39];483371258837238363028306526208.00000;[0.4935];[-0.4565];-9146789771248291087657205760.00000;50)]"
6,9,2.998746283325606e+27,[0.4987],[-0.4513],667085.1306915283,"[(39047.99867;[0.54];[-0.41];379292600151722998230547431424.00000;[0.4987];[-0.4513];2998746283325606005124890624.00000;50),(360680.10235;[0.54];[-0.41];379292600151722998230547431424.00000;[0.4987];[-0.4513];2998746283325606005124890624.00000;50),(514904.75321;[0.54];[-0.41];379292600151722998230547431424.00000;[0.4987];[-0.4513];2998746283325606005124890624.00000;50)]"
6,6,-9.342214900880133e+27,[0.4944],[-0.4556],669490.8244609833,"[(38715.11936;[0.58];[-0.37];435051263604138818857991143424.00000;[0.4944];[-0.4556];-9342214900880133108592017408.00000;50),(361702.53301;[0.58];[-0.37];435051263604138818857991143424.00000;[0.4944];[-0.4556];-9342214900880133108592017408.00000;50),(517650.53415;[0.58];[-0.37];435051263604138818857991143424.00000;[0.4944];[-0.4556];-9342214900880133108592017408.00000;50)]"
6,10,1.0157100917617724e+28,[0.5012],[-0.4488],669931.807756424,"[(40998.23308;[0.52];[-0.43];585122415421258783654919798784.00000;[0.5012];[-0.4488];10157100917617724399936339968.00000;50),(365482.49793;[0.52];[-0.43];585122415421258783654919798784.00000;[0.5012];[-0.4488];10157100917617724399936339968.00000;50),(519213.64069;[0.52];[-0.43];585122415421258783654919798784.00000;[0.5012];[-0.4488];10157100917617724399936339968.00000;50)]"
6,2,-2.6468335222776642e+26,[0.5013],[-0.4487],693102.5867462158,"[(39182.48510;[0.54];[-0.41];319382955841110958514131435520.00000;[0.5013];[-0.4487];-264683352227766422915252224.00000;50),(371792.89532;[0.54];[-0.41];319382955841110958514131435520.00000;[0.5013];[-0.4487];-264683352227766422915252224.00000;50),(532583.59289;[0.54];[-0.41];319382955841110958514131435520.00000;[0.5013];[-0.4487];-264683352227766422915252224.00000;50)]"
6,8,-2.621553716164241e+28,[0.4936],[-0.4564],683932.7914714813,"[(39617.79428;[0.66];[-0.29];615004784713978954168427085824.00000;[0.4936];[-0.4564];-26215537161642408574797742080.00000;50),(367354.38609;[0.66];[-0.29];615004784713978954168427085824.00000;[0.4936];[-0.4564];-26215537161642408574797742080.00000;50),(526691.01000;[0.66];[-0.29];615004784713978954168427085824.00000;[0.4936];[-0.4564];-26215537161642408574797742080.00000;50)]"
6,3,1.329958563736557e+27,[0.4975],[-0.4525],690247.4255561829,"[(39324.56064;[0.6];[-0.35];824985522158936930466266087424.00000;[0.4975];[-0.4525];1329958563736557131223007232.00000;50),(375780.38979;[0.6];[-0.35];824985522158936930466266087424.00000;[0.4975];[-0.4525];1329958563736557131223007232.00000;50),(535215.58022;[0.6];[-0.35];824985522158936930466266087424.00000;[0.4975];[-0.4525];1329958563736557131223007232.00000;50)]"
6,7,1.0585729598603773e+28,[0.5063],[-0.4437],685432.332277298,"[(39520.63966;[0.72];[-0.23];992224278827867322064866115584.00000;[0.5063];[-0.4437];10585729598603773145354600448.00000;50),(369381.65689;[0.72];[-0.23];992224278827867322064866115584.00000;[0.5063];[-0.4437];10585729598603773145354600448.00000;50),(529667.85288;[0.72];[-0.23];992224278827867322064866115584.00000;[0.5063];[-0.4437];10585729598603773145354600448.00000;50)]"
6,4,-7.671659112458845e+27,[0.4966],[-0.4534],689037.9219055176,"[(39734.25198;[0.6];[-0.35];597311485908173811021007290368.00000;[0.4966];[-0.4534];-7671659112458845475255091200.00000;50),(371508.62169;[0.6];[-0.35];597311485908173811021007290368.00000;[0.4966];[-0.4534];-7671659112458845475255091200.00000;50),(530827.28028;[0.6];[-0.35];597311485908173811021007290368.00000;[0.4966];[-0.4534];-7671659112458845475255091200.00000;50)]"
6,5,-8.549911286602972e+27,[0.4969],[-0.4531],689801.296710968,"[(39915.74669;[0.6];[-0.35];558391102132439886927209955328.00000;[0.4969];[-0.4531];-8549911286602971791163916288.00000;50),(372389.75930;[0.6];[-0.35];558391102132439886927209955328.00000;[0.4969];[-0.4531];-8549911286602971791163916288.00000;50),(532029.15668;[0.6];[-0.35];558391102132439886927209955328.00000;[0.4969];[-0.4531];-8549911286602971791163916288.00000;50)]"
